FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
150405;0000;;;8,04065;
150406;0000;;;6,81995;
150407;0000;;;12,2319;
150408;0000;;;11,0863;
150409;0000;;;13,7007;
150410;0000;;;12,6304;
150411;0000;;;5,07012;
150412;0000;;;7,1847;
150413;0000;;;4,56329;
150414;0000;;;16,6772;
150415;0000;;;11,2672;
150416;0000;;;4,6935;
150417;0000;;;10,386;
150418;0000;;;12,3695;
150419;0000;;;6,69687;
150420;0000;;;12,1492;
150421;0000;;;15,7276;
150422;0000;;;9,74811;
150423;0000;;;17,3641;
150424;0000;;;6,14229;
150425;0000;;;5,63062;
150426;0000;;;4,80066;
150427;0000;;;8,91878;
150428;0000;;;17,0456;
150429;0000;;;12,13;
150430;0000;;;11,7965;
150501;0000;;;11,4026;
150502;0000;;;8,50208;
150503;0000;;;10,7551;
150504;0000;;;13,6319;
150505;0000;;;24,2982;
150506;0000;;;19,4547;
150507;0000;;;9,1629;
150508;0000;;;18,4686;
150509;0000;;;11,2708;
150510;0000;;;11,1848;
150511;0000;;;14,6072;
150512;0000;;;21,5593;
150513;0000;;;15,7757;
150514;0000;;;13,7349;
150515;0000;;;20,7788;
150516;0000;;;14,6686;
150517;0000;;;9,78802;
150518;0000;;;17,3806;
150519;0000;;;29,6988;
150520;0000;;;9,57091;
150521;0000;;;13,8698;
150522;0000;;;18,1796;
150523;0000;;;7,49332;
150524;0000;;;9,97261;
150525;0000;;;19,7347;
150526;0000;;;23,8073;
150527;0000;;;16,6475;
150528;0000;;;13,7313;
150529;0000;;;10,4175;
150530;0000;;;14,8872;
150531;0000;;;18,1496;
150601;0000;;;26,1823;
150602;0000;;;41,3816;
150603;0000;;;26,7031;
150604;0000;;;31,7709;
150605;0000;;;29,175;
150606;0000;;;25,7819;
150607;0000;;;12,6651;
150608;0000;;;23,3901;
150609;0000;;;32,6248;
150610;0000;;;4,95879;
150611;0000;;;8,93028;
150612;0000;;;18,1273;
150613;0000;;;6,08645;
150614;0000;;;3,6335;
150615;0000;;;4,97678;
150616;0000;;;26,8616;
150617;0000;;;25,7033;
150618;0000;;;37,4774;
150619;0000;;;33,5983;
150620;0000;;;24,8212;
150621;0000;;;34,7347;
150622;0000;;;27,3749;
150623;0000;;;33,3061;
150624;0000;;;14,8498;
150625;0000;;;17,3973;
150626;0000;;;22,507;
150627;0000;;;19,4396;
150628;0000;;;13,3863;
150629;0000;;;20,7918;
150630;0000;;;40,8016;
150701;0000;;;19,7674;
150702;0000;;;14,5057;
150703;0000;;;24,9132;
150704;0000;;;19,0571;
150705;0000;;;13,2587;
150706;0000;;;22,6146;
150707;0000;;;47,2301;
150708;0000;;;25,2564;
150709;0000;;;27,6704;
150710;0000;;;28,3539;
150711;0000;;;22,0512;
150712;0000;;;;
150713;0000;;;13,813;
150714;0000;;;18,7386;
150715;0000;;;19,8414;
150716;0000;;;14,1764;
150717;0000;;;20,3553;
150718;0000;;;16,054;
150719;0000;;;6,76141;
150720;0000;;;11,3686;
150721;0000;;;25,6249;
150722;0000;;;28,605;
150723;0000;;;24,5616;
150724;0000;;;21,9875;
150725;0000;;;16,3544;
150726;0000;;;21,3587;
150727;0000;;;11,8516;
150728;0000;;;20,2004;
150729;0000;;;38,3245;
150730;0000;;;12,6259;
150731;0000;;;12,5436;
150801;0000;;;17,0507;
150802;0000;;;13,7283;
150803;0000;;;24,7279;
150804;0000;;;37,9766;
150805;0000;;;6,94975;
150806;0000;;;;
150807;0000;;;18,0901;
150808;0000;;;3,35729;
150809;0000;;;6,50316;
150810;0000;;;8,10086;
150811;0000;;;14,9646;
150812;0000;;;11,7384;
150813;0000;;;14,7532;
150814;0000;;;11,0991;
150815;0000;;;6,65591;
150816;0000;;;6,81249;
150817;0000;;;8,0737;
150818;0000;;;15,3531;
150819;0000;;;12,6088;
150820;0000;;;7,54645;
150821;0000;;;7,59261;
150822;0000;;;8,61403;
150823;0000;;;11,3015;
150824;0000;;;27,3591;
150825;0000;;;14,2014;
150826;0000;;;12,2075;
150827;0000;;;21,6584;
150828;0000;;;18,8135;
150829;0000;;;12,3206;
150830;0000;;;19,4368;
150831;0000;;;23,3875;
150901;0000;;;;
150902;0000;;;;
150903;0000;;;20,342;
150904;0000;;;9,86307;
150905;0000;;;9,13777;
150906;0000;;;6,56862;
150907;0000;;;5,80345;
150908;0000;;;25,7795;
150909;0000;;;11,3749;
150910;0000;;;10,1312;
150911;0000;;;9,32661;
150912;0000;;;14,5485;
150913;0000;;;18,1786;
150914;0000;;;13,6536;
150915;0000;;;15,7678;
150916;0000;;;14,9001;
150917;0000;;;8,06236;
150918;0000;;;9,50378;
150919;0000;;;14,3481;
150920;0000;;;10,9888;
150921;0000;;;7,44891;
150922;0000;;;23,4078;
150923;0000;;;9,31766;
150924;0000;;;7,91199;
150925;0000;;;5,27279;
150926;0000;;;10,226;
150927;0000;;;8,02078;
150928;0000;;;10,3726;
150929;0000;;;22,6212;
150930;0000;;;7,39925;
151001;0000;;;7,47032;
151002;0000;;;8,35965;
151003;0000;;;11,0636;
151004;0000;;;11,1997;
151005;0000;;;8,42169;
151006;0000;;;20,74;
151007;0000;;;5,79387;
151008;0000;;;5,58866;
151009;0000;;;10,1859;
151010;0000;;;13,2149;
151011;0000;;;11,2827;
151012;0000;;;11,7065;
151013;0000;;;19,6515;
151014;0000;;;7,32829;
151015;0000;;;8,14954;
151016;0000;;;11,3437;
151017;0000;;;15,4147;
151018;0000;;;17,0927;
151019;0000;;;9,90799;
151020;0000;;;19,9641;
151021;0000;;;11,8226;
151022;0000;;;19,7072;
151023;0000;;;22,1348;
151024;0000;;;14,6997;
151025;0000;;;19,4274;
151026;0000;;;12,681;
151027;0000;;;16,4631;
151028;0000;;;6,60075;
151029;0000;;;7,09232;
151030;0000;;;5,51782;
151031;0000;;;7,32599;
151101;0000;;;7,49387;
151102;0000;;;5,70595;
151103;0000;;;16,5335;
151104;0000;;;2,98629;
151105;0000;;;2,90829;
151106;0000;;;2,49262;
151107;0000;;;2,63304;
151108;0000;;;2,99146;
151109;0000;;;3,34745;
151110;0000;;;20,2128;
151111;0000;;;5,72162;
151112;0000;;;4,6917;
151113;0000;;;7,20187;
151114;0000;;;3,80541;
151115;0000;;;3,64812;
151116;0000;;;3,82624;
151117;0000;;;13,308;
151118;0000;;;3,15366;
151119;0000;;;2,49775;
151120;0000;;;7,24832;
151121;0000;;;8,2672;
151122;0000;;;7,36812;
151123;0000;;;7,15855;
151124;0000;;;12,1227;
151125;0000;;;5,6587;
151126;0000;;;8,95799;
151127;0000;;;2,9142;
151128;0000;;;5,4747;
151129;0000;;;4,9045;
151130;0000;;;44,9291;
151201;0000;;;7,87491;
151202;0000;;;4,10491;
151203;0000;;;6,35658;
151204;0000;;;6,51399;
151205;0000;;;4,71649;
151206;0000;;;4,58508;
151207;0000;;;5,53843;
151208;0000;;;12,3991;
151209;0000;;;3,48991;
151210;0000;;;13,2279;
151211;0000;;;5,34958;
151212;0000;;;;
151213;0000;;;8,77611;
151214;0000;;;6,08812;
151215;0000;;;18,1831;
151216;0000;;;4,73918;
151217;0000;;;5,15316;
151218;0000;;;7,3972;
151219;0000;;;4,57424;
151220;0000;;;4,44482;
151221;0000;;;4,08341;
151222;0000;;;12,8905;
151223;0000;;;5,42191;
151224;0000;;;6,86703;
151225;0000;;;5,68783;
151226;0000;;;8,99536;
151227;0000;;;6,40862;
151228;0000;;;6,55653;
151229;0000;;;18,4013;
151230;0000;;;5,56808;
151231;0000;;;7,82749;
160101;0000;;;5,54778;
160102;0000;;;6,01228;
160103;0000;;;5,82362;
160104;0000;;;5,63095;
160105;0000;;;12,5945;
160106;0000;;;8,25952;
160107;0000;;;8,62648;
160108;0000;;;7,20708;
160109;0000;;;9,19565;
160110;0000;;;8,63715;
160111;0000;;;5,74895;
160112;0000;;;9,80728;
160113;0000;;;7,79495;
160114;0000;;;4,53145;
160115;0000;;;4,48762;
160116;0000;;;9,62511;
160117;0000;;;8,71423;
160118;0000;;;5,24991;
160119;0000;;;13,6063;
160120;0000;;;6,52216;
160121;0000;;;7,08941;
160122;0000;;;9,1129;
160123;0000;;;8,86937;
160124;0000;;;18,5659;
160125;0000;;;14,1796;
160126;0000;;;22,1425;
160127;0000;;;11,6097;
160128;0000;;;11,8277;
160129;0000;;;8,45961;
160130;0000;;;8,82744;
160131;0000;;;4,74187;
160201;0000;;;6,70337;
160202;0000;;;10,4736;
160203;0000;;;4,62316;
160204;0000;;;6,06616;
160205;0000;;;5,89979;
160206;0000;;;9,49611;
160207;0000;;;12,068;
160208;0000;;;6,86069;
160209;0000;;;13,4051;
160210;0000;;;5,80283;
160211;0000;;;9,53053;
160212;0000;;;6,49738;
160213;0000;;;11,4052;
160214;0000;;;7,78258;
160215;0000;;;6,88041;
160216;0000;;;9,50253;
160217;0000;;;8,26566;
160218;0000;;;10,4767;
160219;0000;;;8,79965;
160220;0000;;;7,3362;
160221;0000;;;6,86866;
160222;0000;;;5,3632;
160223;0000;;;16,844;
160224;0000;;;6,06145;
160225;0000;;;6,90624;
160226;0000;;;6,15182;
160227;0000;;;10,5275;
160228;0000;;;8,8934;
160229;0000;;;9,32724;
160301;0000;;;20,2552;
160302;0000;;;4,98653;
160303;0000;;;4,09762;
160304;0000;;;4,62499;
160305;0000;;;4,0157;
160306;0000;;;4,36607;
160307;0000;;;4,60403;
160308;0000;;;9,23494;
160309;0000;;;8,15775;
160310;0000;;;4,38474;
160311;0000;;;5,90978;
160312;0000;;;4,22475;
160313;0000;;;6,62758;
160314;0000;;;5,89745;
160315;0000;;;14,2592;
160316;0000;;;4,07666;
160317;0000;;;4,21912;
160318;0000;;;10,8806;
160319;0000;;;6,51003;
160320;0000;;;5,95486;
160321;0000;;;3,24062;
160322;0000;;;11,742;
160323;0000;;;4,15096;
160324;0000;;;4,50666;
160325;0000;;;5,18336;
160326;0000;;;3,90079;
160327;0000;;;3,62891;
160328;0000;;;4,01225;
160329;0000;;;12,0122;
160330;0000;;;5,78637;
160331;0000;;;9,18332;
160401;0000;;;6,71716;
160402;0000;;;4,68891;
160403;0000;;;4,32217;
160404;0000;;;4,84587;
160405;0000;;;17,8566;
160406;0000;;;4,52454;
160407;0000;;;9,1624;
160408;0000;;;6,47653;
160409;0000;;;4,16032;
160410;0000;;;6,29595;
160411;0000;;;6,74841;
160412;0000;;;14,0519;
160413;0000;;;10,6389;
160414;0000;;;11,6693;
160415;0000;;;8,11253;
160416;0000;;;9,80286;
160417;0000;;;6,58899;
160418;0000;;;10,0854;
160419;0000;;;11,5172;
160420;0000;;;9,94003;
160421;0000;;;8,69907;
160422;0000;;;7,326;
160423;0000;;;4,74158;
160424;0000;;;9,30611;
160425;0000;;;4,3582;
160426;0000;;;16,8572;
160427;0000;;;20,6366;
160428;0000;;;12,3557;
160429;0000;;;10,8857;
160430;0000;;;21,4482;
160501;0000;;;3,61721;
160502;0000;;;8,22424;
160503;0000;;;35,7758;
160504;0000;;;4,14083;
160505;0000;;;5,93179;
160506;0000;;;19,5961;
160507;0000;;;9,69028;
160508;0000;;;11,8171;
160509;0000;;;13,7732;
160510;0000;;;18,7746;
160511;0000;;;19,6157;
160512;0000;;;20,9725;
160513;0000;;;32,0668;
160514;0000;;;13,1529;
160515;0000;;;14,9056;
160516;0000;;;13,4756;
160517;0000;;;13,0291;
160518;0000;;;8,74565;
160519;0000;;;10,0963;
160520;0000;;;11,9687;
160521;0000;;;10,8247;
160522;0000;;;15,4929;
160523;0000;;;14,9036;
160524;0000;;;32,7337;
160525;0000;;;29,1962;
160526;0000;;;28,0703;
160527;0000;;;23,6507;
160528;0000;;;20,3085;
160529;0000;;;12,8114;
160530;0000;;;12,4761;
160531;0000;;;27,8638;
160601;0000;;;21,7163;
160602;0000;;;28,0704;
160603;0000;;;7,55995;
160604;0000;;;9,68961;
160605;0000;;;7,62737;
160606;0000;;;13,5072;
160607;0000;;;26,8855;
160608;0000;;;23,9517;
160609;0000;;;21,9764;
160610;0000;;;21,6884;
160611;0000;;;19,6133;
160612;0000;;;14,1266;
160613;0000;;;17,8351;
160614;0000;;;21,0037;
160615;0000;;;23,5833;
160616;0000;;;25,1479;
160617;0000;;;14,247;
160618;0000;;;14,168;
160619;0000;;;10,2398;
160620;0000;;;9,76965;
160621;0000;;;30,3234;
160622;0000;;;25,9788;
160623;0000;;;25,6223;
160624;0000;;;18,9996;
160625;0000;;;;
160626;0000;;;;
160627;0000;;;;
160628;0000;;;;
160629;0000;;;;
160630;0000;;;32,8179;
160701;0000;;;31,2569;
160702;0000;;;7,43311;
160703;0000;;;13,4191;
160704;0000;;;18,4765;
160705;0000;;;29,0308;
160706;0000;;;9,44473;
160707;0000;;;22,4213;
160708;0000;;;4,81149;
160709;0000;;;9,98457;
160710;0000;;;8,18794;
160711;0000;;;5,21245;
160712;0000;;;21,8278;
160713;0000;;;2,22233;
160714;0000;;;;
160715;0000;;;22,7883;
160716;0000;;;29,3083;
160717;0000;;;14,3105;
160718;0000;;;11,4671;
160719;0000;;;19,4185;
160720;0000;;;24,6724;
160721;0000;;;28,1217;
160722;0000;;;15,5901;
160723;0000;;;13,9449;
160724;0000;;;5,53291;
160725;0000;;;;
160726;0000;;;;
160727;0000;;;;
160728;0000;;;24,1408;
160729;0000;;;28,0499;
160730;0000;;;17,0558;
160731;0000;;;12,499;
160801;0000;;;;
160802;0000;;;;
160803;0000;;;8,78334;
160804;0000;;;14,6818;
160805;0000;;;;
160806;0000;;;3,65909;
160807;0000;;;2,87917;
160808;0000;;;12,175;
160809;0000;;;11,3083;
160810;0000;;;6,36191;
160811;0000;;;6,21667;
160812;0000;;;8,34091;
160813;0000;;;6,26666;
160814;0000;;;14,9333;
160815;0000;;;6,57083;
160816;0000;;;4,76667;
160817;0000;;;;
160818;0000;;;;
160819;0000;;;10,6167;
160820;0000;;;1,97917;
160821;0000;;;5,62083;
160822;0000;;;6,175;
160823;0000;;;2,07084;
160824;0000;;;3,98333;
160825;0000;;;5,975;
160826;0000;;;3,74091;
160827;0000;;;2,175;
160828;0000;;;1,79167;
160829;0000;;;10,05;
160830;0000;;;2,22083;
160831;0000;;;3,38334;
160901;0000;;;3,4875;
160902;0000;;;2,92727;
160903;0000;;;8,37083;
160904;0000;;;2,50834;
160905;0000;;;4,20834;
160906;0000;;;10,8542;
160907;0000;;;7,45454;
160908;0000;;;4,95;
160909;0000;;;6,27917;
160910;0000;;;1,48333;
160911;0000;;;1,62917;
160912;0000;;;2,72083;
160913;0000;;;3,20417;
160914;0000;;;2,25833;
160915;0000;;;2,10833;
160916;0000;;;2,20454;
160917;0000;;;2,9375;
160918;0000;;;6,15417;
160919;0000;;;3,85417;
160920;0000;;;4,11667;
160921;0000;;;2,79524;
160922;0000;;;;
160923;0000;;;4,4;
160924;0000;;;6,1625;
160925;0000;;;6,175;
160926;0000;;;6,9125;
160927;0000;;;6,43333;
160928;0000;;;6,50833;
160929;0000;;;7,64584;
160930;0000;;;8,53636;
161001;0000;;;7,19583;
161002;0000;;;7,0125;
161003;0000;;;6,57083;
161004;0000;;;6,90417;
161005;0000;;;8,625;
161006;0000;;;9,12273;
161007;0000;;;7,585;
161008;0000;;;7,05417;
161009;0000;;;2,8375;
161010;0000;;;2,44167;
161011;0000;;;6,60416;
161012;0000;;;7,4625;
161013;0000;;;5,20435;
161014;0000;;;4,24583;
161015;0000;;;1,8;
161016;0000;;;1,63333;
161017;0000;;;2,1625;
161018;0000;;;3,3125;
161019;0000;;;2,14167;
161020;0000;;;3,38334;
161021;0000;;;3,52381;
161022;0000;;;;
161023;0000;;;;
161024;0000;;;2,03478;
161025;0000;;;2,14583;
161026;0000;;;2,28333;
161027;0000;;;1,90455;
161028;0000;;;0,983334;
161029;0000;;;1,00435;
161030;0000;;;1,17917;
161031;0000;;;1,31905;
161101;0000;;;1,24783;
161102;0000;;;1,52857;
161103;0000;;;1,15454;
161104;0000;;;1,20833;
161105;0000;;;1,76667;
161106;0000;;;1,14091;
161107;0000;;;1,93636;
161108;0000;;;1,23913;
161109;0000;;;1,845;
161110;0000;;;2,315;
161111;0000;;;1,65833;
161112;0000;;;1,39167;
161113;0000;;;1,15833;
161114;0000;;;1,23889;
161115;0000;;;1,925;
161116;0000;;;1,66087;
161117;0000;;;2,5087;
161118;0000;;;1,54167;
161119;0000;;;0,957143;
161120;0000;;;0,42;
161121;0000;;;;
161122;0000;;;1,32174;
161123;0000;;;1,68333;
161124;0000;;;2,17083;
161125;0000;;;1,17727;
161126;0000;;;1,39167;
161127;0000;;;6,30417;
161128;0000;;;8,3125;
161129;0000;;;8,84091;
161130;0000;;;8,87083;
161201;0000;;;5,46957;
161202;0000;;;1,18333;
161203;0000;;;1,44167;
161204;0000;;;1,49583;
161205;0000;;;1,275;
161206;0000;;;1,49167;
161207;0000;;;1,3875;
161208;0000;;;1,35417;
161209;0000;;;1,965;
161210;0000;;;2,80455;
161211;0000;;;1,97727;
161212;0000;;;2,4625;
161213;0000;;;2,97778;
161214;0000;;;3,16667;
161215;0000;;;2,7125;
161216;0000;;;2,675;
161217;0000;;;2,54167;
161218;0000;;;2,5625;
161219;0000;;;2,6875;
161220;0000;;;2,45;
161221;0000;;;2,88334;
161222;0000;;;3,09583;
161223;0000;;;1,765;
161224;0000;;;1,8;
161225;0000;;;1,66667;
161226;0000;;;1,37083;
161227;0000;;;2,87917;
161228;0000;;;1,42083;
161229;0000;;;0,916667;
161230;0000;;;1,8913;
161231;0000;;;1,3625;
170101;0000;;;2,14369;
170102;0000;;;1,3638;
170103;0000;;;1,30249;
170104;0000;;;1,48346;
170105;0000;;;1,55173;
170106;0000;;;1,75687;
170107;0000;;;1,63462;
170108;0000;;;2,42906;
170109;0000;;;2,50709;
170110;0000;;;1,15124;
170111;0000;;;1,30593;
170112;0000;;;1,24873;
170113;0000;;;1,47341;
170114;0000;;;0,953116;
170115;0000;;;1,3771;
170116;0000;;;1,0047;
170117;0000;;;2,09647;
170118;0000;;;1,41254;
170119;0000;;;1,33124;
170120;0000;;;;
170121;0000;;;;
170122;0000;;;1,15137;
170123;0000;;;1,08848;
170124;0000;;;3,04541;
170125;0000;;;1,22372;
170126;0000;;;1,34779;
170127;0000;;;2,20419;
170128;0000;;;0,863726;
170129;0000;;;1,00009;
170130;0000;;;1,53282;
170131;0000;;;1,08502;
170201;0000;;;1,17212;
170202;0000;;;1,14813;
170203;0000;;;2,32459;
170204;0000;;;;
170205;0000;;;5,52264;
170206;0000;;;4,86499;
170207;0000;;;4,66199;
170208;0000;;;;
170209;0000;;;6,24955;
170210;0000;;;3,15347;
170211;0000;;;3,4558;
170212;0000;;;3,32937;
170213;0000;;;2,75237;
170214;0000;;;4,27299;
170215;0000;;;4,29712;
170216;0000;;;4,62421;
170217;0000;;;6,74393;
170218;0000;;;5,50934;
170219;0000;;;6,37453;
170220;0000;;;4,82162;
170221;0000;;;3,58361;
170222;0000;;;3,73009;
170223;0000;;;2,90495;
170224;0000;;;1,59351;
170225;0000;;;2,16434;
170226;0000;;;2,75706;
170227;0000;;;3,64864;
170228;0000;;;2,94805;
170301;0000;;;3,64981;
170302;0000;;;4,09161;
170303;0000;;;1,55545;
170304;0000;;;1,02096;
170305;0000;;;1,28697;
170306;0000;;;3,27865;
170307;0000;;;2,82267;
170308;0000;;;2,38549;
170309;0000;;;3,52899;
170310;0000;;;3,17241;
170311;0000;;;2,44739;
170312;0000;;;1,92942;
170313;0000;;;1,27879;
170314;0000;;;4,61619;
170315;0000;;;5,34715;
170316;0000;;;2,43936;
170317;0000;;;4,88503;
170318;0000;;;3,4989;
170319;0000;;;2,50454;
170320;0000;;;3,31054;
170321;0000;;;3,46378;
170322;0000;;;2,12846;
170323;0000;;;2,60513;
170324;0000;;;2,76527;
170325;0000;;;4,09312;
170326;0000;;;4,02452;
170327;0000;;;7,22791;
170328;0000;;;10,43;
170329;0000;;;6,57939;
170330;0000;;;9,94276;
170331;0000;;;10,1042;
170401;0000;;;7,12749;
170402;0000;;;3,58035;
170403;0000;;;11,9079;
170404;0000;;;9,67119;
170405;0000;;;10,5661;
170406;0000;;;8,91132;
170407;0000;;;3,63628;
170408;0000;;;3,91933;
170409;0000;;;9,78593;
170410;0000;;;10,719;
170411;0000;;;5,04337;
170412;0000;;;6,36956;
170413;0000;;;9,04573;
170414;0000;;;5,9078;
170415;0000;;;7,42993;
170416;0000;;;7,15998;
170417;0000;;;4,0565;
170418;0000;;;5,05671;
170419;0000;;;7,19872;
170420;0000;;;5,76471;
170421;0000;;;5,74826;
170422;0000;;;8,06953;
170423;0000;;;3,7524;
170424;0000;;;6,31938;
170425;0000;;;3,11563;
170426;0000;;;6,23332;
170427;0000;;;14,466;
170428;0000;;;15,9892;
170429;0000;;;10,9024;
170430;0000;;;4,78767;
170501;0000;;;2,35959;
170502;0000;;;6,74823;
170503;0000;;;14,2741;
170504;0000;;;10,3937;
170505;0000;;;5,84301;
170506;0000;;;1,8331;
170507;0000;;;2,46409;
170508;0000;;;4,97113;
170509;0000;;;6,89462;
170510;0000;;;4,66219;
170511;0000;;;5,05182;
170512;0000;;;4,88703;
170513;0000;;;8,56992;
170514;0000;;;4,01557;
170515;0000;;;8,51891;
170516;0000;;;5,51884;
170517;0000;;;6,87528;
170518;0000;;;3,36858;
170519;0000;;;3,36965;
170520;0000;;;10,5588;
170521;0000;;;10,4886;
170522;0000;;;12,7528;
170523;0000;;;9,28488;
170524;0000;;;19,6433;
170525;0000;;;8,82559;
170526;0000;;;18,7472;
170527;0000;;;11,2058;
170528;0000;;;6,75378;
170529;0000;;;6,45161;
170530;0000;;;6,38345;
170531;0000;;;8,65862;
170601;0000;;;10,6342;
170602;0000;;;11,3255;
170603;0000;;;3,86769;
170604;0000;;;5,26364;
170605;0000;;;7,60163;
170606;0000;;;13,4768;
170607;0000;;;12,9804;
170608;0000;;;3,94679;
170609;0000;;;7,66051;
170610;0000;;;11,1369;
170611;0000;;;9,98727;
170612;0000;;;3,3748;
170613;0000;;;6,74049;
170614;0000;;;7,20491;
170615;0000;;;10,2208;
170616;0000;;;14,5608;
170617;0000;;;2,3235;
170618;0000;;;2,93911;
170619;0000;;;18,186;
170620;0000;;;21,8315;
170621;0000;;;3,63117;
170622;0000;;;2,25012;
170623;0000;;;5,1813;
170624;0000;;;2,16418;
170625;0000;;;1,72152;
170626;0000;;;2,41366;
170627;0000;;;6,74067;
170628;0000;;;13,9495;
170629;0000;;;8,14519;
170630;0000;;;15,0718;
170701;0000;;;11,457;
170702;0000;;;2,38192;
170703;0000;;;2,7691;
170704;0000;;;3,47532;
170705;0000;;;10,9425;
170706;0000;;;24,9114;
170707;0000;;;19,8365;
170708;0000;;;9,76312;
170709;0000;;;8,35738;
170710;0000;;;10,9722;
170711;0000;;;10,9114;
170712;0000;;;4,49673;
170713;0000;;;2,93063;
170714;0000;;;3,99675;
170715;0000;;;2,6318;
170716;0000;;;2,57098;
170717;0000;;;10,9503;
170718;0000;;;19,3273;
170719;0000;;;16,5112;
170720;0000;;;14,8711;
170721;0000;;;2,82101;
170722;0000;;;4,42176;
170723;0000;;;3,74023;
170724;0000;;;4,20942;
170725;0000;;;15,4018;
170726;0000;;;16,3221;
170727;0000;;;8,73753;
170728;0000;;;9,93262;
170729;0000;;;7,94257;
170730;0000;;;8,37212;
170731;0000;;;8,23795;
170801;0000;;;6,68743;
170802;0000;;;8,74898;
170803;0000;;;7,99622;
170804;0000;;;2,32373;
170805;0000;;;8,15199;
170806;0000;;;12,5031;
170807;0000;;;13,4098;
170808;0000;;;6,12117;
170809;0000;;;3,75352;
170810;0000;;;2,15657;
170811;0000;;;3,75816;
170812;0000;;;3,38784;
170813;0000;;;4,55958;
170814;0000;;;5,0978;
170815;0000;;;4,62398;
170816;0000;;;6,91747;
170817;0000;;;6,39959;
170818;0000;;;2,5211;
170819;0000;;;2,33175;
170820;0000;;;4,70251;
170821;0000;;;8,2139;
170822;0000;;;1,85548;
170823;0000;;;2,47653;
170824;0000;;;6,45889;
170825;0000;;;6,57025;
170826;0000;;;6,1593;
170827;0000;;;2,39012;
170828;0000;;;5,78791;
170829;0000;;;2,78271;
170830;0000;;;8,24535;
170831;0000;;;10,5276;
170901;0000;;;3,3377;
170902;0000;;;4,37275;
170903;0000;;;2,65176;
170904;0000;;;3,79717;
170905;0000;;;10,1267;
170906;0000;;;5,72182;
170907;0000;;;10,2135;
170908;0000;;;2,31629;
170909;0000;;;3,29904;
170910;0000;;;2,58719;
170911;0000;;;5,99595;
170912;0000;;;2,40672;
170913;0000;;;2,6988;
170914;0000;;;2,80431;
170915;0000;;;8,72185;
170916;0000;;;11,7669;
170917;0000;;;3,00161;
170918;0000;;;2,49057;
170919;0000;;;2,29266;
170920;0000;;;2,38342;
170921;0000;;;5,99482;
170922;0000;;;5,20824;
170923;0000;;;3,92968;
170924;0000;;;3,09198;
170925;0000;;;5,95526;
170926;0000;;;7,35598;
170927;0000;;;4,99359;
170928;0000;;;2,70557;
170929;0000;;;4,45952;
170930;0000;;;3,20897;
171001;0000;;;1,99822;
171002;0000;;;5,10461;
171003;0000;;;8,90199;
171004;0000;;;5,69464;
171005;0000;;;2,62514;
171006;0000;;;3,25466;
171007;0000;;;2,00365;
171008;0000;;;1,94486;
171009;0000;;;2,48556;
171010;0000;;;3,6642;
171011;0000;;;3,97018;
171012;0000;;;6,06202;
171013;0000;;;7,56557;
171014;0000;;;2,64107;
171015;0000;;;1,46009;
171016;0000;;;1,91201;
171017;0000;;;2,08582;
171018;0000;;;2,95135;
171019;0000;;;3,9183;
171020;0000;;;3,15182;
171021;0000;;;4,82377;
171022;0000;;;2,23482;
171023;0000;;;3,27374;
171024;0000;;;5,82539;
171025;0000;;;3,06142;
171026;0000;;;1,63518;
171027;0000;;;3,26005;
171028;0000;;;1,49291;
171029;0000;;;1,35942;
171030;0000;;;2,8185;
171031;0000;;;5,81149;
171101;0000;;;5,18604;
171102;0000;;;1,99119;
171103;0000;;;3,67754;
171104;0000;;;4,52739;
171105;0000;;;8,38164;
171106;0000;;;10,8744;
171107;0000;;;3,12336;
171108;0000;;;2,90964;
171109;0000;;;2,0091;
171110;0000;;;5,4957;
171111;0000;;;2,11647;
171112;0000;;;2,30454;
171113;0000;;;1,65326;
171114;0000;;;3,35711;
171115;0000;;;1,53356;
171116;0000;;;3,29029;
171117;0000;;;2,72917;
171118;0000;;;4,7731;
171119;0000;;;2,95308;
171120;0000;;;2,948;
171121;0000;;;7,30962;
171122;0000;;;4,3181;
171123;0000;;;2,48537;
171124;0000;;;2,1719;
171125;0000;;;4,83479;
171126;0000;;;1,63188;
171127;0000;;;1,69398;
171128;0000;;;1,50885;
171129;0000;;;1,99919;
171130;0000;;;4,13915;
171201;0000;;;1,87283;
171202;0000;;;1,88498;
171203;0000;;;2,19196;
171204;0000;;;3,5589;
171205;0000;;;1,89054;
171206;0000;;;1,98461;
171207;0000;;;6,89106;
171208;0000;;;1,9442;
171209;0000;;;3,42347;
171210;0000;;;2,27638;
171211;0000;;;1,57686;
171212;0000;;;2,5431;
171213;0000;;;3,18351;
171214;0000;;;5,76951;
171215;0000;;;3,6994;
171216;0000;;;4,8472;
171217;0000;;;4,71099;
171218;0000;;;3,2865;
171219;0000;;;2,75561;
171220;0000;;;2,31789;
171221;0000;;;5,28876;
171222;0000;;;2,97574;
171223;0000;;;2,89022;
171224;0000;;;3,14981;
171225;0000;;;2,30582;
171226;0000;;;3,71878;
171227;0000;;;3,00544;
171228;0000;;;4,10471;
171229;0000;;;1,69528;
171230;0000;;;7,28008;
171231;0000;;;2,98152;
180101;0000;;;2,34115;
180102;0000;;;4,08265;
180103;0000;;;5,6694;
180104;0000;;;10,174;
180105;0000;;;1,83554;
180106;0000;;;4,02421;
