FECHA (YYMMDD);HORA (HHMM);;
160320;0900;1,3806;
160320;1000;1,94071;
160320;1100;1,82617;
160320;1200;2,20515;
160320;1300;2,21858;
160320;1400;2,74843;
160320;1500;2,73779;
160320;1600;2,50723;
160320;1700;2,20716;
160320;1800;1,86956;
160320;1900;2,57052;
160320;2000;2,53333;
160320;2100;2,89583;
160320;2200;2,73679;
160320;2300;2,48289;
160321;0000;2,0242;
160321;0100;1,80451;
160321;0200;1,17133;
160321;0300;1,56185;
160321;0400;1,33474;
160321;0500;1,9938;
160321;0600;2,09024;
160321;0700;2,02809;
160321;0800;1,96266;
160321;0900;2,26056;
160321;1000;2,06049;
160321;1100;1,77453;
160321;1200;2,38507;
160321;1300;2,45084;
160321;1400;3,07796;
160321;1500;2,70112;
160321;1600;2,34503;
160321;1700;2,29352;
160321;1800;3,4244;
160321;1900;3,19919;
160321;2000;2,08861;
160321;2100;1,01357;
160321;2200;1,34543;
160321;2300;0,844382;
160322;0000;0,175323;
160322;0100;0,722432;
160322;0200;1,45353;
160322;0300;1,62751;
160322;0400;0,698402;
160322;0500;0,909507;
160322;0600;0,651896;
160322;0700;0,72379;
160322;0800;1,08372;
160322;0900;1,32159;
160322;1000;1,54765;
160322;1100;2,32188;
160322;1200;2,79289;
160322;1300;2,74737;
160322;1400;2,43264;
160322;1500;2,46883;
160322;1600;2,32573;
160322;1700;2,23811;
160322;1800;0,867283;
160322;1900;;
160322;2000;;
160322;2100;;
160322;2200;;
160322;2300;1,71086;
160323;0000;1,63138;
160323;0100;0,640463;
160323;0200;0,203292;
160323;0300;1,18062;
160323;0400;1,75343;
160323;0500;1,89351;
160323;0600;1,40107;
160323;0700;1,7412;
160323;0800;1,57378;
160323;0900;1,708;
160323;1000;2,04254;
160323;1100;0,984113;
160323;1200;1,46926;
160323;1300;2,51404;
160323;1400;2,47522;
160323;1500;;
160323;1600;;
160323;1700;;
160323;1800;;
160323;1900;;
160323;2000;;
160323;2100;;
160323;2200;;
160323;2300;;
160324;0000;;
160324;0100;;
160324;0200;;
160324;0300;;
160324;0400;0,917156;
160324;0500;1,76347;
160324;0600;1,24254;
160324;0700;1,22454;
160324;0800;1,36064;
160324;0900;1,43705;
160324;1000;2,35833;
160324;1100;2,58418;
160324;1200;3,07333;
160324;1300;2,78045;
160324;1400;2,34517;
160324;1500;1,9352;
160324;1600;2,18539;
160324;1700;2,20042;
160324;1800;2,239;
160324;1900;3,00517;
160324;2000;3,79062;
160324;2100;3,80177;
160324;2200;3,56456;
160324;2300;1,4063;
160325;0000;0,756243;
160325;0100;0,530701;
160325;0200;0,92601;
160325;0300;2,08487;
160325;0400;1,98345;
160325;0500;1,92338;
160325;0600;1,51268;
160325;0700;1,37549;
160325;0800;0,587309;
160325;0900;0,816977;
160325;1000;1,35332;
160325;1100;1,61948;
160325;1200;2,14359;
160325;1300;3,04619;
160325;1400;2,82272;
160325;1500;2,52466;
160325;1600;1,86023;
160325;1700;1,56966;
160325;1800;1,45574;
160325;1900;1,20992;
160325;2000;1,09758;
160325;2100;1,12686;
160325;2200;1,12474;
160325;2300;0,780926;
160326;0000;1,46549;
160326;0100;0,996802;
160326;0200;0,712283;
160326;0300;0,392898;
160326;0400;0,563467;
160326;0500;2,07477;
160326;0600;1,84713;
160326;0700;0,93807;
160326;0800;0,595756;
160326;0900;2,22644;
160326;1000;0,509976;
160326;1100;1,75641;
160326;1200;0,628527;
160326;1300;1,01282;
160326;1400;2,06948;
160326;1500;2,16294;
160326;1600;2,46826;
160326;1700;1,47494;
160326;1800;1,24799;
160326;1900;1,16631;
160326;2000;1,12503;
160326;2100;1,40835;
160326;2200;1,36289;
160326;2300;1,38634;
160327;0000;0,824034;
160327;0100;1,41281;
160327;0200;1,05738;
160327;0300;1,30617;
160327;0400;1,61943;
160327;0500;1,4963;
160327;0600;0,688393;
160327;0700;1,68154;
160327;0800;2,29483;
160327;0900;0,910609;
160327;1000;1,47257;
160327;1100;1,85641;
160327;1200;2,56201;
160327;1300;2,14218;
160327;1400;1,87965;
160327;1500;2,13861;
160327;1600;2,60056;
160327;1700;3,12743;
160327;1800;3,14324;
160327;1900;2,7362;
160327;2000;2,95235;
160327;2100;2,5255;
160327;2200;1,32488;
160327;2300;0,667368;
160328;0000;0,898623;
160328;0100;1,67498;
160328;0200;0,884471;
160328;0300;0,837037;
160328;0400;0,943995;
160328;0500;1,43538;
160328;0600;2,35258;
160328;0700;2,17177;
160328;0800;1,82498;
160328;0900;1,93972;
160328;1000;1,96456;
160328;1100;1,75013;
160328;1200;2,00805;
160328;1300;1,88933;
160328;1400;2,59762;
160328;1500;1,93502;
160328;1600;2,00305;
160328;1700;1,57639;
160328;1800;1,59245;
160328;1900;1,44655;
160328;2000;1,20671;
160328;2100;1,27388;
160328;2200;0,568153;
160328;2300;0,819559;
160329;0000;0,793149;
160329;0100;1,04007;
160329;0200;0,44547;
160329;0300;1,06447;
160329;0400;0,45179;
160329;0500;0,517196;
160329;0600;0,2244;
160329;0700;0,275208;
160329;0800;0,704252;
160329;0900;2,03045;
160329;1000;0,8619;
160329;1100;1,5266;
160329;1200;0,916539;
160329;1300;1,10663;
160329;1400;1,86349;
160329;1500;1,40463;
160329;1600;1,3565;
160329;1700;1,98241;
160329;1800;0,780872;
160329;1900;1,23638;
160329;2000;1,39046;
160329;2100;0,745136;
160329;2200;0,602792;
160329;2300;0,851064;
160330;0000;1,20159;
160330;0100;0,759915;
160330;0200;0,663325;
160330;0300;1,08338;
160330;0400;1,36932;
160330;0500;1,1283;
160330;0600;1,1197;
160330;0700;0,959047;
160330;0800;0,643895;
160330;0900;1,02038;
160330;1000;1,79846;
160330;1100;2,26661;
160330;1200;2,52322;
160330;1300;2,53886;
160330;1400;2,8964;
160330;1500;2,28141;
160330;1600;2,80557;
160330;1700;3,22881;
160330;1800;2,82239;
160330;1900;2,14195;
160330;2000;1,64657;
160330;2100;1,91854;
160330;2200;1,24109;
160330;2300;2,81822;
160331;0000;1,5698;
160331;0100;2,37042;
160331;0200;1,93767;
160331;0300;1,49888;
160331;0400;1,52959;
160331;0500;1,21272;
160331;0600;0,637324;
160331;0700;1,07105;
160331;0800;1,99971;
160331;0900;0,779908;
160331;1000;1,34666;
160331;1100;3,75293;
160331;1200;4,73749;
160331;1300;4,72189;
160331;1400;4,41354;
160331;1500;5,4715;
160331;1600;5,14869;
160331;1700;4,59122;
160331;1800;3,392;
160331;1900;1,98203;
160331;2000;1,82615;
160331;2100;2,25946;
160331;2200;1,46037;
160331;2300;0,288327;
160401;0000;0,786567;
160401;0100;1,08854;
160401;0200;0,442899;
160401;0300;1,69473;
160401;0400;0,520881;
160401;0500;1,23254;
160401;0600;0,781133;
160401;0700;0,511431;
160401;0800;0,900709;
160401;0900;0,874554;
160401;1000;0,677421;
160401;1100;2,05107;
160401;1200;2,18976;
160401;1300;1,46335;
160401;1400;1,69287;
160401;1500;1,03999;
160401;1600;0,940979;
160401;1700;1,71108;
160401;1800;1,42698;
160401;1900;0,0638051;
160401;2000;0,440312;
160401;2100;0,220565;
160401;2200;1,10162;
160401;2300;1,42308;
160402;0000;0,691214;
160402;0100;0,754047;
160402;0200;1,17882;
160402;0300;1,27786;
160402;0400;0,834892;
160402;0500;1,1182;
160402;0600;0,862615;
160402;0700;1,89891;
160402;0800;2,61472;
160402;0900;2,98822;
160402;1000;3,19598;
160402;1100;3,73347;
160402;1200;3,17343;
160402;1300;3,1343;
160402;1400;3,98774;
160402;1500;5,00098;
160402;1600;5,26606;
160402;1700;4,34682;
160402;1800;2,88029;
160402;1900;2,54517;
160402;2000;1,76313;
160402;2100;1,79668;
160402;2200;0,827988;
160402;2300;1,56797;
160403;0000;1,74265;
160403;0100;1,7582;
160403;0200;2,16107;
160403;0300;1,71441;
160403;0400;0,943997;
160403;0500;0,909148;
160403;0600;1,44298;
160403;0700;1,61041;
160403;0800;1,92012;
160403;0900;1,60758;
160403;1000;1,39381;
160403;1100;2,43961;
160403;1200;2,60895;
160403;1300;2,87108;
160403;1400;2,29736;
160403;1500;2,53581;
160403;1600;1,78858;
160403;1700;2,0169;
160403;1800;0,626953;
160403;1900;0,195845;
160403;2000;0,352858;
160403;2100;0,913499;
160403;2200;1,096;
160403;2300;1,60327;
160404;0000;1,99912;
160404;0100;1,88066;
160404;0200;1,55396;
160404;0300;1,56934;
160404;0400;1,64667;
160404;0500;1,37699;
160404;0600;1,32509;
160404;0700;1,77692;
160404;0800;1,74659;
160404;0900;1,81685;
160404;1000;2,69141;
160404;1100;3,39054;
160404;1200;3,91224;
160404;1300;4,51173;
160404;1400;5,07695;
160404;1500;5,24376;
160404;1600;5,13675;
160404;1700;5,23573;
160404;1800;3,37656;
160404;1900;2,17542;
160404;2000;1,96026;
160404;2100;0,280828;
160404;2200;2,28084;
160404;2300;0,731794;
160405;0000;1,27506;
160405;0100;0,394756;
160405;0200;1,30925;
160405;0300;1,86765;
160405;0400;2,45551;
160405;0500;1,88876;
160405;0600;1,42285;
160405;0700;0,746387;
160405;0800;0,875256;
160405;0900;0,639672;
160405;1000;1,70807;
160405;1100;1,8793;
160405;1200;2,11308;
160405;1300;1,99708;
160405;1400;0,911585;
160405;1500;1,88151;
160405;1600;2,22439;
160405;1700;4,38255;
160405;1800;5,82195;
160405;1900;3,6628;
160405;2000;0,481056;
160405;2100;0,859031;
160405;2200;0,584086;
160405;2300;0,765703;
160406;0000;0,768398;
160406;0100;0,912298;
160406;0200;0,392605;
160406;0300;1,57876;
160406;0400;0,164434;
160406;0500;1,17895;
160406;0600;0,90404;
160406;0700;0,328322;
160406;0800;0,917035;
160406;0900;0,638669;
160406;1000;1,26109;
160406;1100;0,969853;
160406;1200;2,15479;
160406;1300;2,42775;
160406;1400;3,34138;
160406;1500;3,25466;
160406;1600;2,86866;
160406;1700;1,60753;
160406;1800;0,637024;
160406;1900;0,889849;
160406;2000;1,49123;
160406;2100;0,18985;
160406;2200;1,96072;
160406;2300;1,07443;
160407;0000;0,984068;
160407;0100;0,638607;
160407;0200;0,682406;
160407;0300;0,8842;
160407;0400;0,743948;
160407;0500;0,696643;
160407;0600;1,44247;
160407;0700;1,02736;
160407;0800;0,784885;
160407;0900;0,617843;
160407;1000;2,22032;
160407;1100;3,45449;
160407;1200;3,97952;
160407;1300;4,35629;
160407;1400;4,43884;
160407;1500;6,1405;
160407;1600;5,93143;
160407;1700;5,97865;
160407;1800;4,90005;
160407;1900;4,41041;
160407;2000;3,52173;
160407;2100;2,63268;
160407;2200;1,61362;
160407;2300;0,59137;
160408;0000;1,7011;
160408;0100;1,70018;
160408;0200;1,12872;
160408;0300;1,34067;
160408;0400;1,96018;
160408;0500;2,1226;
160408;0600;2,46486;
160408;0700;2,02506;
160408;0800;1,71678;
160408;0900;1,5816;
160408;1000;1,66053;
160408;1100;1,4589;
160408;1200;2,2878;
160408;1300;2,54212;
160408;1400;3,94035;
160408;1500;4,79137;
160408;1600;5,26115;
160408;1700;4,47902;
160408;1800;3,75621;
160408;1900;3,80066;
160408;2000;3,15747;
160408;2100;2,68846;
160408;2200;1,81496;
160408;2300;2,24669;
160409;0000;2,47967;
160409;0100;2,79315;
160409;0200;3,0656;
160409;0300;3,20855;
160409;0400;3,22711;
160409;0500;2,90933;
160409;0600;2,76294;
160409;0700;2,57643;
160409;0800;2,92671;
160409;0900;3,1274;
160409;1000;2,20524;
160409;1100;2,09116;
160409;1200;2,05917;
160409;1300;2,45114;
160409;1400;2,91624;
160409;1500;3,14699;
160409;1600;4,57413;
160409;1700;5,46915;
160409;1800;5,47189;
160409;1900;4,51584;
160409;2000;3,34957;
160409;2100;3,38738;
160409;2200;2,8946;
160409;2300;3,4843;
160410;0000;2,75379;
160410;0100;2,7075;
160410;0200;2,50633;
160410;0300;1,8472;
160410;0400;1,6625;
160410;0500;1,64366;
160410;0600;2,06753;
160410;0700;1,58027;
160410;0800;1,00595;
160410;0900;0,522921;
160410;1000;1,2881;
160410;1100;1,91453;
160410;1200;3,54435;
160410;1300;4,10612;
160410;1400;4,74744;
160410;1500;4,75429;
160410;1600;3,99701;
160410;1700;4,46622;
160410;1800;2,26381;
160410;1900;0,604424;
160410;2000;0,171125;
160410;2100;0,947569;
160410;2200;1,40737;
160410;2300;1,91574;
160411;0000;3,41961;
160411;0100;3,18629;
160411;0200;2,79993;
160411;0300;1,88145;
160411;0400;1,93275;
160411;0500;2,09119;
160411;0600;2,13624;
160411;0700;2,3365;
160411;0800;2,49103;
160411;0900;2,63772;
160411;1000;2,8597;
160411;1100;2,51667;
160411;1200;1,32732;
160411;1300;1,82334;
160411;1400;1,74902;
160411;1500;1,10885;
160411;1600;1,37792;
160411;1700;0,791828;
160411;1800;1,31094;
160411;1900;0,804803;
160411;2000;1,18529;
160411;2100;1,80047;
160411;2200;1,49835;
160411;2300;0,644569;
160412;0000;0,806717;
160412;0100;1,06229;
160412;0200;1,47743;
160412;0300;1,75023;
160412;0400;2,13338;
160412;0500;2,02283;
160412;0600;2,09252;
160412;0700;1,96849;
160412;0800;1,44795;
160412;0900;0,59625;
160412;1000;1,84979;
160412;1100;2,35115;
160412;1200;2,46247;
160412;1300;0,992365;
160412;1400;2,61224;
160412;1500;2,01113;
160412;1600;0,303633;
160412;1700;0,538296;
160412;1800;0,413159;
160412;1900;0,735487;
160412;2000;1,0135;
160412;2100;0,812611;
160412;2200;1,26465;
160412;2300;0,296566;
160413;0000;1,37995;
160413;0100;1,6677;
160413;0200;1,1282;
160413;0300;1,55378;
160413;0400;2,20042;
160413;0500;0,592342;
160413;0600;0,359491;
160413;0700;0,247692;
160413;0800;1,36853;
160413;0900;0,953303;
160413;1000;1,45604;
160413;1100;1,30135;
160413;1200;0,866846;
160413;1300;0,488188;
160413;1400;2,0087;
160413;1500;1,44719;
160413;1600;2,16442;
160413;1700;2,29858;
160413;1800;1,96216;
160413;1900;1,61278;
160413;2000;1,14778;
160413;2100;0,360786;
160413;2200;0,779384;
160413;2300;1,13558;
160414;0000;1,29055;
160414;0100;1,95694;
160414;0200;2,19734;
160414;0300;1,96208;
160414;0400;1,6899;
160414;0500;2,39739;
160414;0600;2,85097;
160414;0700;1,03286;
160414;0800;0,752666;
160414;0900;1,13314;
160414;1000;0,843534;
160414;1100;2,21116;
160414;1200;0,971106;
160414;1300;1,15313;
160414;1400;0,809783;
160414;1500;1,03209;
160414;1600;2,24576;
160414;1700;2,30921;
160414;1800;2,22117;
160414;1900;2,1124;
160414;2000;1,2928;
160414;2100;0,865043;
160414;2200;2,18482;
160414;2300;2,39571;
160415;0000;2,15467;
160415;0100;2,40247;
160415;0200;2,37182;
160415;0300;2,7229;
160415;0400;2,03263;
160415;0500;1,41923;
160415;0600;1,69461;
160415;0700;0,998983;
160415;0800;0,462121;
160415;0900;0,492169;
160415;1000;2,21278;
160415;1100;1,9968;
160415;1200;1,90172;
160415;1300;1,04117;
160415;1400;2,36159;
160415;1500;1,58523;
160415;1600;1,5374;
160415;1700;1,52557;
160415;1800;0,992785;
160415;1900;0,876847;
160415;2000;1,61161;
160415;2100;1,78786;
160415;2200;1,861;
160415;2300;1,60731;
160416;0000;2,21698;
160416;0100;0,539621;
160416;0200;1,36249;
160416;0300;1,06741;
160416;0400;1,99857;
160416;0500;1,24973;
160416;0600;1,26644;
160416;0700;1,72832;
160416;0800;1,41324;
160416;0900;0,139992;
160416;1000;2,15489;
160416;1100;2,78087;
160416;1200;2,87292;
160416;1300;2,65943;
160416;1400;1,62851;
160416;1500;1,68321;
160416;1600;1,20731;
160416;1700;1,28564;
160416;1800;2,51808;
160416;1900;1,99294;
160416;2000;0,447596;
160416;2100;1,00208;
160416;2200;2,12387;
160416;2300;3,24801;
160417;0000;2,14276;
160417;0100;2,54587;
160417;0200;0,914609;
160417;0300;1,73867;
160417;0400;0,774814;
160417;0500;2,3202;
160417;0600;0,515475;
160417;0700;1,54885;
160417;0800;0,286021;
160417;0900;0,834473;
160417;1000;0,314313;
160417;1100;0,697369;
160417;1200;1,00154;
160417;1300;1,6019;
160417;1400;1,57766;
160417;1500;0,973211;
160417;1600;0,756926;
160417;1700;1,099;
160417;1800;1,41745;
160417;1900;1,50067;
160417;2000;2,89173;
160417;2100;2,24797;
160417;2200;2,93535;
160417;2300;1,97403;
160418;0000;2,10719;
160418;0100;1,3698;
160418;0200;1,68768;
160418;0300;0,605907;
160418;0400;0,611032;
160418;0500;0,59034;
160418;0600;0,0458887;
160418;0700;0,559717;
160418;0800;0,828617;
160418;0900;0,735862;
160418;1000;1,29254;
160418;1100;2,05589;
160418;1200;2,09559;
160418;1300;2,35988;
160418;1400;2,77572;
160418;1500;1,95006;
160418;1600;1,93448;
160418;1700;1,68923;
160418;1800;1,74928;
160418;1900;3,21729;
160418;2000;3,63103;
160418;2100;4,53645;
160418;2200;4,12138;
160418;2300;3,91573;
160419;0000;4,7374;
160419;0100;3,24858;
160419;0200;3,50236;
160419;0300;3,69228;
160419;0400;2,88831;
160419;0500;3,805;
160419;0600;3,43595;
160419;0700;3,20949;
160419;0800;2,05873;
160419;0900;1,49135;
160419;1000;3,25815;
160419;1100;4,51717;
160419;1200;3,78699;
160419;1300;4,95728;
160419;1400;5,61398;
160419;1500;6,53996;
160419;1600;6,54838;
160419;1700;6,38064;
160419;1800;6,15178;
160419;1900;4,77524;
160419;2000;2,3175;
160419;2100;1,70883;
160419;2200;2,2099;
160419;2300;2,10685;
160420;0000;1,80595;
160420;0100;1,72342;
160420;0200;1,06625;
160420;0300;1,34092;
160420;0400;0,88138;
160420;0500;2,06961;
160420;0600;1,88736;
160420;0700;1,17528;
160420;0800;1,99878;
160420;0900;1,05809;
160420;1000;1,11206;
160420;1100;2,22634;
160420;1200;2,18889;
160420;1300;2,46324;
160420;1400;2,23235;
160420;1500;2,05556;
160420;1600;2,08152;
160420;1700;1,44058;
160420;1800;1,45187;
160420;1900;1,71609;
160420;2000;1,61743;
160420;2100;1,24304;
160420;2200;1,2013;
160420;2300;1,13433;
160421;0000;1,67611;
160421;0100;1,06608;
160421;0200;0,974689;
160421;0300;1,14074;
160421;0400;2,10548;
160421;0500;2,35926;
160421;0600;2,99846;
160421;0700;3,098;
160421;0800;1,80642;
160421;0900;1,09371;
160421;1000;0,145627;
160421;1100;1,81629;
160421;1200;2,90505;
160421;1300;3,89552;
160421;1400;3,77131;
160421;1500;4,38615;
160421;1600;4,46442;
160421;1700;3,9283;
160421;1800;2,05415;
160421;1900;0,321933;
160421;2000;0,29146;
160421;2100;1,27541;
160421;2200;1,619;
160421;2300;1,03819;
160422;0000;2,21282;
160422;0100;1,07313;
160422;0200;3,13182;
160422;0300;2,95473;
160422;0400;2,68905;
160422;0500;2,03954;
160422;0600;2,45164;
160422;0700;1,33822;
160422;0800;1,83695;
160422;0900;1,07992;
160422;1000;0,724675;
160422;1100;1,54982;
160422;1200;1,18462;
160422;1300;1,67634;
160422;1400;2,3174;
160422;1500;1,77938;
160422;1600;1,52876;
160422;1700;2,01728;
160422;1800;1,77789;
160422;1900;1,63175;
160422;2000;1,32295;
160422;2100;1,76188;
160422;2200;1,51766;
160422;2300;2,31568;
160423;0000;2,34935;
160423;0100;2,47799;
160423;0200;2,92735;
160423;0300;2,68947;
160423;0400;1,98351;
160423;0500;3,36785;
160423;0600;3,3646;
160423;0700;3,34705;
160423;0800;1,36349;
160423;0900;2,20593;
160423;1000;3,4735;
160423;1100;2,61673;
160423;1200;2,79498;
160423;1300;2,06123;
160423;1400;0,85596;
160423;1500;2,29541;
160423;1600;1,5774;
160423;1700;0,622429;
160423;1800;2,20488;
160423;1900;2,78511;
160423;2000;3,05717;
160423;2100;2,78383;
160423;2200;2,36804;
160423;2300;2,1058;
160424;0000;2,46806;
160424;0100;2,23581;
160424;0200;0,437031;
160424;0300;0,658226;
160424;0400;1,84359;
160424;0500;1,95246;
160424;0600;1,70457;
160424;0700;0,708638;
160424;0800;1,05051;
160424;0900;1,03761;
160424;1000;0,325346;
160424;1100;1,37823;
160424;1200;1,8449;
160424;1300;1,82496;
160424;1400;1,63808;
160424;1500;2,36273;
160424;1600;2,97998;
160424;1700;3,18572;
160424;1800;2,52599;
160424;1900;3,76818;
160424;2000;2,89973;
160424;2100;2,34958;
160424;2200;3,01505;
160424;2300;2,99686;
160425;0000;2,68673;
160425;0100;2,6424;
160425;0200;2,46697;
160425;0300;2,39008;
160425;0400;1,83885;
160425;0500;2,86081;
160425;0600;2,61537;
160425;0700;3,20262;
160425;0800;2,70623;
160425;0900;2,46726;
160425;1000;3,47078;
160425;1100;4,55534;
160425;1200;5,06798;
160425;1300;5,52666;
160425;1400;6,33981;
160425;1500;7,64634;
160425;1600;8,54868;
160425;1700;7,40981;
160425;1800;5,86189;
160425;1900;3,86696;
160425;2000;2,71845;
160425;2100;1,96668;
160425;2200;2,974;
160425;2300;1,86322;
160426;0000;2,098;
160426;0100;2,28685;
160426;0200;0,554376;
160426;0300;0,978887;
160426;0400;0,653649;
160426;0500;0,753137;
160426;0600;0,707478;
160426;0700;0,818811;
160426;0800;1,6429;
160426;0900;1,91893;
160426;1000;1,95674;
160426;1100;2,51838;
160426;1200;2,52609;
160426;1300;3,05385;
160426;1400;2,72249;
160426;1500;2,67502;
160426;1600;2,26168;
160426;1700;2,5478;
160426;1800;1,23341;
160426;1900;0,411138;
160426;2000;1,27627;
160426;2100;1,10803;
160426;2200;2,46199;
160426;2300;2,20866;
160427;0000;0,536027;
160427;0100;0,364593;
160427;0200;0,724353;
160427;0300;0,0868368;
160427;0400;1,95808;
160427;0500;0,83824;
160427;0600;1,09363;
160427;0700;0,98066;
160427;0800;1,98237;
160427;0900;1,29906;
160427;1000;1,35177;
160427;1100;1,31253;
160427;1200;2,48717;
160427;1300;1,45538;
160427;1400;2,51027;
160427;1500;1,12635;
160427;1600;1,52024;
160427;1700;0,382069;
160427;1800;1,89239;
160427;1900;1,98763;
160427;2000;1,25698;
160427;2100;0,844912;
160427;2200;0,830379;
160427;2300;1,14814;
160428;0000;0,904638;
160428;0100;0,727058;
160428;0200;1,15913;
160428;0300;1,5111;
160428;0400;1,57324;
160428;0500;0,668009;
160428;0600;1,50364;
160428;0700;1,63758;
160428;0800;0,994663;
160428;0900;0,457315;
160428;1000;0,481534;
160428;1100;1,19788;
160428;1200;2,06399;
160428;1300;2,27916;
160428;1400;2,06263;
160428;1500;1,9344;
160428;1600;1,84211;
160428;1700;1,61757;
160428;1800;1,68819;
160428;1900;0,895016;
160428;2000;1,1583;
160428;2100;1,41088;
160428;2200;0,263351;
160428;2300;1,68851;
160429;0000;0,370022;
160429;0100;0,756028;
160429;0200;0,660844;
160429;0300;0,839706;
160429;0400;1,39265;
160429;0500;0,862456;
160429;0600;0,293921;
160429;0700;0,646782;
160429;0800;1,45482;
160429;0900;1,00829;
160429;1000;1,55357;
160429;1100;2,47078;
160429;1200;2,5297;
160429;1300;3,75192;
160429;1400;5,18123;
160429;1500;5,73351;
160429;1600;4,28609;
160429;1700;4,72675;
160429;1800;3,84531;
160429;1900;3,52112;
160429;2000;3,03651;
160429;2100;3,10923;
160429;2200;2,45674;
160429;2300;1,21006;
160430;0000;1,57418;
160430;0100;0,376899;
160430;0200;0,809263;
160430;0300;1,18563;
160430;0400;0,987875;
